"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","주야과정","계열명","학과명","적재일시"
"중학교","공립","7051198","월계중학교","Wolgye Middle School","서울특별시북부교육지원청","01877","서울특별시 노원구 월계로45가길 54","(월계동)","02-993-3115","http://www.iwolgye.ms.kr","02-990-7450","남여공학","","N","일반계","","전기","주간","19810409","19810422","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051197","온곡중학교","Ongok Middle School","서울특별시북부교육지원청","01678","서울특별시 노원구 노원로 492","(상계동/온곡중학교)","02-934-8908","http://ongok.sen.ms.kr","02-930-9283","남여공학","","N","일반계","","전기","주간","19910121","19910506","B10","서울특별시교육청","서울특별시","","","","20230910"
"중학교","사립","7051196","염광중학교","Yumkwang Middle School","서울특별시북부교육지원청","01874","서울특별시 노원구 월계로45가길 9","/ 노원구 월계동 820 (월계동)","02-906-1102","http://www.yumkwang.ms.kr","02-996-8145","남여공학","","N","일반계","","전기","주간","19651229","19661002","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051195","신창중학교","Sinchang Middle School","서울특별시북부교육지원청","01874","서울 노원구 월계로45길 92","(월계동/신창중학교)","02-904-4206","http://www.sc.ms.kr","02-998-2696","남여공학","","N","일반계","","전기","주간","19840506","19840506","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051194","신상중학교","Sinsang Middle School","서울특별시북부교육지원청","01755","서울특별시 노원구 동일로216길 42","(상계동/신상중학교)","02-932-0595","http://www.sinsang.ms.kr","02-935-6387","남여공학","","N","일반계","","전기","주간","19880202","19880504","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051191","수락중학교","Surak Middle School","서울특별시북부교육지원청","01602","서울특별시 노원구 동일로 1729","/ 수락중학교 (상계동)","02-2092-1900","http://www.surak.ms.kr","02-3392-2074","남여공학","","N","일반계","","전기","주간","20020301","20020504","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051189","상원중학교","Sangwon Middle School","서울특별시북부교육지원청","01670","서울특별시 노원구 수락산로 182","(상계동)","02-930-0761","http://sangwon.sen.ms.kr","02-930-0764","남여공학","","N","일반계","","전기","주간","19930115","19930607","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","사립","7051188","상명중학교","Sangmyung Middle School","서울특별시북부교육지원청","01758","서울특별시 노원구 덕릉로 553","/ 상명중학교 (중계동)","02-971-6213","http://sangmyung.sen.ms.kr","02-971-6216","남여공학","","N","일반계","","전기","주간","19371201","19371201","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051187","상계중학교","Sanggye Middle School","서울특별시북부교육지원청","01705","서울특별시 노원구 노원로 398","(상계동/ 상계중학교)","02-936-6450","http://sanggye.sen.ms.kr","02-933-9025","남여공학","","N","일반계","","전기","주간","19860301","19860501","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051186","상계제일중학교","Sang-gye Jeil Middle School","서울특별시북부교육지원청","01716","서울특별시 노원구 덕릉로86길 29-15","/ 상계제일중학교 (중계동)","02-930-3543","http://www.sanggyejeil.ms.kr","02-937-0026","남여공학","","N","일반계","","전기","주간","19710116","19710116","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051185","상경중학교","Sanggyung Middle School","서울특별시북부교육지원청","01619","서울특별시 노원구 동일로227길 61","(상계동/ 상경중학교)","02-939-3951","https://sanggyung.sen.ms.kr/","02-933-7565","남여공학","","N","일반계","","전기","주간","19881224","19890427","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051184","불암중학교","Bulam Middle School","서울특별시북부교육지원청","01747","서울특별시 노원구 한글비석로5길 45","/ 불암중학교 (하계동)","02-975-4047","http://bulam.ms.kr","02-948-3098","남여공학","","N","일반계","","전기","주간","19921227","19930301","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051179","녹천중학교","Nokcheon Middle School","서울특별시북부교육지원청","01905","서울특별시 노원구 월계로 376","(월계동)","02-978-4592","http://www.nokcheon.ms.kr","02-978-4594","남여공학","","N","일반계","","전기","주간","19950110","19950506","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051178","노일중학교","Noil Middle School","서울특별시북부교육지원청","01613","서울특별시 노원구 동일로231길 24","/ 노일중학교 (상계동)","02-3391-0092","http://noil.sen.ms.kr","02-938-9951","남여공학","","N","일반계","","전기","주간","19950301","19950504","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051177","노원중학교","Nowon Middle School","서울특별시북부교육지원청","01764","서울특별시 노원구 동일로213길 26","(상계동/노원중학교)","02-3391-6921","http://nowon.sen.ms.kr","02-934-9953","남여공학","","N","일반계","","전기","주간","19881224","19890504","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","사립","7051175","광운중학교","Kwangwoon Middle school","서울특별시북부교육지원청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교)","02-942-2293","http://www.kwangwoon.ms.kr","02-942-2373","남","","N","일반계","","전기","주간","19641207","19650520","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7051174","공릉중학교","Kongrung Middle School","서울특별시북부교육지원청","01823","서울특별시 노원구 노원로1길 42","(공릉동/공릉중학교)","02-971-5212","http://kongrung.sen.ms.kr","02-948-2717","남여공학","","N","일반계","","전기","주간","19841208","19850430","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","사립","7051173","화랑초등학교","Hwarang Elementary School","서울특별시북부교육지원청","01797","서울특별시 노원구 화랑로 621","(공릉동/화랑초등학교)","02-972-2261","http://www.hwarang-s.es.kr/","02-978-0512","남여공학","","N","일반계","","전기","주간","19671214","19680520","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","사립","7051171","태강삼육초등학교","Taegang Sahmyook Elementary School","서울특별시북부교육지원청","01795","서울특별시 노원구 화랑로 815","/ 태강삼육초등학교 (공릉동)","02-972-3671","http://taegang.sen.es.kr","02-977-7019","남여공학","","N","일반계","","전기","주간","19491119","19491119","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","사립","7051170","청원초등학교","Cheongwon Elementary School","서울특별시북부교육지원청","01672","서울특별시 노원구 한글비석로 506","/ (상계동/청원초/중/고등학교) (상계동)","02-3399-7888","http://www.cheongwon-seoul.es.kr","02-3399-7896","남여공학","","N","일반계","","전기","주간","19651205","19660510","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051169","서울한천초등학교","Seoul Hancheon Elementary School","서울특별시북부교육지원청","01911","서울특별시 노원구 마들로 45","/ 서울한천초등학교 (월계동)","02-975-5701","https://hancheon.sen.es.kr","02-949-3157","남여공학","","N","일반계","","전기","주간","19831203","19840507","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051168","서울태릉초등학교","Seoul Taereung Elementary School","서울특별시북부교육지원청","01823","서울특별시 노원구 노원로1길 36","/ 서울태릉초등학교 (공릉동)","02-976-1433","http://www.taereung.es.kr","02-948-8759","남여공학","","N","일반계","","전기","주간","19860117","19860501","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051167","서울태랑초등학교","Seoul Taerang Elementary School","서울특별시북부교육지원청","01801","서울특별시 노원구 화랑로51나길 31","/ 서울태랑초등학교 (공릉동)","02-977-7384","http://taerang.sen.es.kr","02-978-8365","남여공학","","N","일반계","","전기","주간","20010611","20011021","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051165","서울청계초등학교","Seoul Cheonggye Elementary School","서울특별시북부교육지원청","01781","서울특별시 노원구 공릉로 431","/ 서울청계초등학교 (중계동)","02-949-2824","http://www.scg.es.kr","02-977-9828","남여공학","","N","일반계","","전기","주간","18950901","19920506","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051158","서울중현초등학교","Seoul Joonghyun Elementary School","서울특별시북부교육지원청","01862","서울특별시 노원구 섬밭로 181","/ 서울중현초등학교 (하계동/중현초등학교)","02-979-8433","http://joonghyun.es.kr","02-971-0334","남여공학","","N","일반계","","전기","주간","19891018","19900427","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051157","서울중평초등학교","Seoul Jungpyong Elementary School","서울특별시북부교육지원청","01776","서울특별시 노원구 섬밭로 241","/ 서울중평초등학교 (하계동)","02-979-2388","http://www.jungpyong.es.kr","02-979-6331","남여공학","","N","일반계","","전기","주간","19880425","19880425","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051156","서울중원초등학교","Seoul Jungwon Elementary School","서울특별시북부교육지원청","01777","서울특별시 노원구 섬밭로 316","(중계동)","02-971-4771","www.jungwon.es.kr","02-971-4775","남여공학","","N","일반계","","전기","주간","19900407","19901114","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051155","서울중계초등학교","Seoul Junggye Elementary School","서울특별시북부교육지원청","01699","서울특별시 노원구 한글비석로19길 39","/ 서울중계초등학교 (중계동)","02-930-6004","http://jg.es.kr","02-934-8850","남여공학","","N","일반계","","전기","주간","19751002","19751002","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051153","서울을지초등학교","Seoul Eulji Elementary School","서울특별시북부교육지원청","01741","서울특별시 노원구 중계로 239","(중계동)","02-2092-2499","http://eulji.es.kr","02-939-4112","남여공학","","N","일반계","","전기","주간","19940105","19940422","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051151","서울월계초등학교","Seoul Wolgye Elementary School","서울특별시북부교육지원청","01882","서울특별시 노원구 월계로45가길 10","(월계동/월계초등학교)","02-999-2381","www.i-wolgye.es.kr","02-999-2384","남여공학","","N","일반계","","전기","주간","19920715","19930506","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051150","서울원광초등학교","Seoul Wonkwang Elementary School","서울특별시북부교육지원청","01713","서울특별시 노원구 덕릉로76길 18","(중계동/원광초등학교)","02-951-3358","http://www.wonkwang.es.kr","02-931-9108","남여공학","","N","일반계","","전기","주간","19911030","19920701","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051149","서울용원초등학교","Seoul Yong-won Elementary School","서울특별시북부교육지원청","01851","서울특별시 노원구 섬밭로 144","/ 용원초등학교 (공릉동/ 서울용원초등학교)","02-948-5302","www.yong1.es.kr","02-948-5304","남여공학","","N","일반계","","전기","주간","19950625","19960506","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051148","서울용동초등학교","Seoul Yongdong Elementary School","서울특별시북부교육지원청","01789","서울특별시 노원구 한글비석로1길 81-11","(중계동/용동초등학교)","02-949-0025","http://www.yongdong.es.kr","02-949-0356","남여공학","","N","일반계","","전기","주간","19910325","19920423","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051147","서울온곡초등학교","Seoul Ongok Elementary School","서울특별시북부교육지원청","01671","서울특별시 노원구 한글비석로52길 59","(상계동/온곡초등학교)","02-937-7136","www.ongok.es.kr","02-951-1397","남여공학","","N","일반계","","전기","주간","19880209","19881010","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051145","서울연촌초등학교","Seoul Yeonchon Elementary School","서울특별시북부교육지원청","01810","서울특별시 노원구 공릉로58길 36","/ 서울연촌초등학교 (하계동)","02-972-1676","http://yeonchon.es.kr/","02-949-3465","남여공학","","N","일반계","","전기","주간","19451110","19451110","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051144","서울연지초등학교","Seoul Yeonji Elementary School","서울특별시북부교육지원청","01864","서울특별시 노원구 월계로55길 48","(월계동)","02-979-8092","http://seoulyeonji.sen.es.kr","02-979-8094","남여공학","","N","일반계","","전기","주간","19980301","19980612","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051139","서울신상계초등학교","Seoul Sinsang-gye Elementary School","서울특별시북부교육지원청","01639","서울특별시 노원구 상계로 267","/ 신상계초등학교 (상계동)","02-935-7095","http://www.sinsanggye.es.kr","02-936-5039","남여공학","","N","일반계","","전기","주간","19700522","19700522","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051137","서울신계초등학교","Seoul Singye Elementary School","서울특별시북부교육지원청","01877","서울특별시 노원구 초안산로 29","(월계동/신계초등학교)","02-902-0009","www.singye.es.kr/","02-990-4810","남여공학","","N","일반계","","전기","주간","19810701","19821021","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051135","서울수암초등학교","Seoul Suam Elementary School","서울특별시북부교육지원청","01725","서울특별시 노원구 중계로12길 9","(중계동/수암초등학교)","02-3392-4277","http://www.suam.es.kr","02-3392-4128","남여공학","","N","일반계","","전기","주간","20000301","20000607","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051134","서울수락초등학교","Seoul Surak Elementary School","서울특별시북부교육지원청","01602","서울특별시 노원구 동일로 1745","(상계동/서울수락초등학교)","02-939-0076","http://www.surak.es.kr","02-951-4920","남여공학","","N","일반계","","전기","주간","19830406","19830406","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051133","서울선곡초등학교","Seoul Seon-gok Elementary School","서울특별시북부교육지원청","01899","서울특별시 노원구 광운로2길 1","/ 서울선곡초등학교 (월계동)","02-918-6458","http://www.sungok.es.kr","02-911-6347","남여공학","","N","일반계","","전기","주간","19740901","19750313","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051132","서울상천초등학교","Seoul Sangchun Elementary School","서울특별시북부교육지원청","01765","서울특별시 노원구 덕릉로 443","/ 서울상천초등학교 (상계동)","02-938-0204","http://www.sangchun.es.kr","02-935-0421","남여공학","","N","일반계","","전기","주간","19890930","19890930","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051131","서울상월초등학교","Seoul Sangwol Elementary School","서울특별시북부교육지원청","01687","서울특별시 노원구 동일로221길 27","(상계동)","02-939-7368","sw.sen.es.kr","02-932-2966","남여공학","","N","일반계","","전기","주간","19900120","19900529","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051130","서울상원초등학교","Seoul Sangwon Elementary School","서울특별시북부교육지원청","01672","서울특별시 노원구 한글비석로54길 119","(상계동)","02-938-7974","http://www.sangwon.es.kr","02-935-0590","남여공학","","N","일반계","","전기","주간","19890513","19890930","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051129","서울상수초등학교","Seoul Sangsoo Elementary School","서울특별시북부교육지원청","01755","서울특별시 노원구 동일로216길 66","/ 서울상수초등학교 (상계동)","02-932-1442","http://sangsoo.sen.es.kr","02-938-7684","남여공학","","N","일반계","","전기","주간","19880209","19881008","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051128","서울상곡초등학교","Seoul Sanggok Elementary School","서울특별시북부교육지원청","01677","서울특별시 노원구 노원로38길 34","/ 서울상곡초등학교 (상계동)","02-935-9205","http://www.sanggok.es.kr","02-938-3950","남여공학","","N","일반계","","전기","주간","19880928","19890503","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051127","서울상계초등학교","Seoul Sang-gye Elementary School","서울특별시북부교육지원청","01685","서울특별시 노원구 상계로9길 39","/ 서울상계초등학교 (상계동)","02-939-6811","http://www.sanggye.es.kr","02-932-5140","남여공학","","N","일반계","","전기","주간","19460911","19460911","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051126","서울상경초등학교","Seoul Sanggyeong Elementary School","서울특별시북부교육지원청","01618","서울특별시 노원구 수락산로 237","(상계동/상경초등학교)","02-937-3147","sanggyeong.sen.es.kr","02-934-7687","남여공학","","N","일반계","","전기","주간","19890504","19890504","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051125","서울불암초등학교","Seoul Bulam Elementary School","서울특별시북부교육지원청","01721","서울특별시 노원구 중계로 178","/ 서울불암초등학교 (중계동)","02-932-5581","http://www.bulam.es.kr","02-932-5584","남여공학","","N","일반계","","전기","주간","19930901","19931101","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051122","서울동일초등학교","Seoul Dong-il Elementary School","서울특별시북부교육지원청","01619","서울특별시 노원구 한글비석로 566","/ 동일초등학교 (상계동)","02-935-8225","http://dongil.sen.es.kr/","02-934-8198","남여공학","","N","일반계","","전기","주간","19880928","19890425","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051120","서울덕암초등학교","Seoul Deokam Elementary School","서울특별시북부교육지원청","01645","서울특별시 노원구 덕릉로112길 68","/ 서울덕암초등학교 (상계동)","02-3392-0058","http://deokam.es.kr/","02-3392-0686","남여공학","","N","일반계","","전기","주간","20030106","20030501","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051119","서울당현초등학교","Seoul Danghyeon Elementary School","서울특별시북부교육지원청","01764","서울특별시 노원구 동일로213길 52","/ 서울당현초등학교 (상계동)","02-932-0605","http://danghyeon.es.kr","02-933-9005","남여공학","","N","일반계","","전기","주간","19880209","19880418","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051117","서울녹천초등학교","Seoul Nokcheon Elementary School","서울특별시북부교육지원청","01907","서울특별시 노원구 마들로3길 34","/ 서울녹천초등학교 (월계동)","02-977-0670","http://nokcheon.es.kr","02-977-0674","남여공학","","N","일반계","","전기","주간","19950110","19951004","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051116","서울노일초등학교","Seoul Noil Elementary School","서울특별시북부교육지원청","01613","서울특별시 노원구 동일로 1625","(상계동/노일초등학교)","02-951-4394","http://noil.sen.es.kr","02-937-4534","남여공학","","N","일반계","","전기","주간","19941110","19941110","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051115","서울노원초등학교","Seoul Nowon Elementary School","서울특별시북부교육지원청","01629","서울특별시 노원구 동일로230나길 32","(상계동/ 노원초등학교)","02-939-1894","http://www.nowon.es.kr","02-938-9884","남여공학","","N","일반계","","전기","주간","19720902","19730904","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051114","서울공연초등학교","Seoul Gongyeon Elementary School","서울특별시북부교육지원청","01841","서울특별시 노원구 동일로192가길 16","(공릉동/서울공연초등학교)","02-3399-2100","http://gongyeon.sen.es.kr","02-977-4123","남여공학","","N","일반계","","전기","주간","19820707","19821021","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051113","서울공릉초등학교","Seoul Gongrung Elementary School","서울특별시북부교육지원청","01861","서울특별시 노원구 동일로173길 12","(공릉동/서울공릉초등학교)","02-949-0212","http://www.gongrung.es.kr","02-948-0211","남여공학","","N","일반계","","전기","주간","19790404","19790404","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7051112","서울계상초등학교","Seoul Kyesang Elementary School","서울특별시북부교육지원청","01680","서울특별시 노원구 한글비석로41가길 24","(상계동)","02-939-0872","http://www.kyesang.or.kr/","02-938-7803","남여공학","","N","일반계","","전기","주간","19830701","19831116","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","사립","7051110","상명초등학교","Sangmyeong Elementary School","서울특별시북부교육지원청","01758","서울특별시 노원구 덕릉로 541","/ 상명초등학교 (중계동)","02-3788-3300","http://www.smcho.es.kr","02-976-2785","남여공학","","N","일반계","","전기","주간","19640206","19640206","B10","서울특별시교육청","서울특별시","","","","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","야간","공업계","전자과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","야간","공업계","전자통신과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","네트워크통신과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","모바일소프트웨어과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","인공지능소프트웨어과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","인공지능전기과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","인공지능컴퓨팅과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","전기과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","전자과","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","전자과(2·1)","20230615"
"고등학교","사립","7011505","광운인공지능고등학교","Kwangwoon Artificial Intelligence High School","서울특별시교육청","01890","서울특별시 노원구 광운로1길 24","(월계동/광운중학교/전자공업고등학교)","02-918-7761","http://kwangwoon.sen.hs.kr","02-917-5091","남","특성화고","N","전문계","","전기","주간","19340520","19340520","B10","서울특별시교육청","서울특별시","주간","공업계","전자로봇과","20230615"
