"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","주야과정","계열명","학과명","적재일시"
"중학교","공립","7130192","신명중학교","Sinmyung Middle School","서울특별시강동송파교육지원청","05300","서울특별시 강동구 명일로24길 25","(길동)","02-6969-6400","http://sinmyung.sen.ms.kr","02-6969-6499","남여공학","","N","일반계","","전기","주간","19930110","19931009","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","사립","7130188","성덕여자중학교","Seongdeok Girls’ Middle School","서울특별시강동송파교육지원청","05306","서울특별시 강동구 구천면로 396","(천호동/ 성덕여자중학교)","02-475-4626 ~ 8","http://www.sd.ms.kr","02-482-2911","여","","N","일반계","","전기","주간","19761228","19770905","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7130187","성내중학교","Seongnae Middle School","서울특별시강동송파교육지원청","05396","서울특별시 강동구 성안로7길 36","(성내동/성내중학교)","02-480-1600","http://seongnae.sen.ms.kr","02-472-8198","남여공학","","N","일반계","","전기","주간","19841208","19850406","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","사립","7130181","배재중학교","Paichai Middle School","서울특별시강동송파교육지원청","05234","서울특별시 강동구 고덕로 227","(고덕동/ 배재중학교)","02-429-1885","http://paichai.sen.ms.kr","02-429-7849","남","","N","일반계","","전기","주간","18850803","18850608","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7130175","명일중학교","Myungil Middle School","서울특별시강동송파교육지원청","05230","서울특별시 강동구 양재대로156길 57","(고덕동/명일중학교)","070-5102-5713","http://www.myungil.ms.kr","02-429-4457","남여공학","","N","일반계","","전기","주간","19840109","19840514","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7130174","둔촌중학교","Doonchon Middle School","서울특별시강동송파교육지원청","05367","서울특별시 강동구 진황도로61길 25-30","(둔촌동)","02-489-7100","http://doonchon.sen.ms.kr","02-486-7627","남여공학","","N","일반계","","전기","주간","19860129","19860129","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","사립","7130173","동신중학교","Dongshin Middle School","서울특별시강동송파교육지원청","05339","서울특별시 강동구 진황도로 72","(천호동/ 동신중학교)","02-3784-3938","http://dongshin.sen.ms.kr","02-3784-3944","남여공학","","N","일반계","","전기","주간","19500516","19500516","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","사립","7130172","동북중학교","Dongbuk Middle School","서울특별시강동송파교육지원청","05412","서울특별시 강동구 강동대로 305","(둔촌동)","02-477-2280","http://www.dongbuk.ms.kr","02-475-4985","남","","N","일반계","","전기","주간","19530604","19530604","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7130171","고덕중학교","Godeok Middle School","서울특별시강동송파교육지원청","05225","서울특별시 강동구 동남로82길 94","(고덕동)","02-2045-6000","http://www.godeok.ms.kr","02-2045-6097","남여공학","","N","일반계","","전기","주간","19841130","19841130","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7130169","강일중학교","Gang-il Middle School","서울특별시강동송파교육지원청","05236","서울특별시 강동구 고덕로27길 12","(암사동414-17)","02-441-4651","http://www.kangil.ms.kr","02-441-4677","남여공학","","N","일반계","","전기","주간","19821209","19830415","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7130168","강명중학교","GANGMYOUNG MIDDLE SCHOOL","서울특별시강동송파교육지원청","05285","서울특별시 강동구 상일로12길 56","(강일동/ 강명중학교)","02-440-3200","http://www.gangmyoung.ms.kr","02-428-7377","남여공학","","N","해당없음","","전기","주간","20120301","20120506","B10","서울특별시교육청","서울특별시","","","","20230705"
"중학교","공립","7130167","강동중학교","GANGDONG MIDDLE SCHOOL","서울특별시강동송파교육지원청","05208","서울특별시 강동구 풍산로 237","/ 강동중학교 (강일동)","02-481-1503","http://www.gang-dong.ms.kr","02-481-1504","남여공학","","N","해당없음","","전기","주간","20100301","20100301","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130164","서울한산초등학교","Seoul Hansan Elementary School","서울특별시강동송파교육지원청","05371","서울특별시 강동구 풍성로 261","(서울한산초등학교/ 둔촌동)","02-475-5762","http://hansan.sen.es.kr/","02-471-6856","남여공학","","N","일반계","","전기","주간","19900501","19900501","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130159","서울천호초등학교","Seoul Cheonho Elementary School","서울특별시강동송파교육지원청","05309","서울특별시 강동구 구천면로 310-11","(천호동/서울천호초등학교)","02-470-9771","http://chunho.sen.es.kr","02-485-2192","남여공학","","N","일반계","","전기","주간","19440501","19440920","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130158","서울천일초등학교","Seoul Cheonil Elementary School","서울특별시강동송파교육지원청","05330","서울특별시 강동구 구천면로 266","/ 서울천일초등학교 (천호동)","02-472-8700","https://chunil.sen.es.kr","02-473-9055","남여공학","","N","일반계","","전기","주간","19851017","19851017","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130157","서울천동초등학교","Seoul Cheondong Elementary School","서울특별시강동송파교육지원청","05341","서울특별시 강동구 성안로 200","/ 서울천동초등학교 (길동)","02-483-4445","www.scd.es.kr","02-475-3798","남여공학","","N","일반계","","전기","주간","19821207","19830607","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130149","서울위례초등학교","Seoul Wirye Elementary School","서울특별시강동송파교육지원청","05410","서울특별시 강동구 명일로 23","(둔촌동)","02-489-0061","http://www.wirye.es.kr","02-475-3214","남여공학","","N","일반계","","전기","주간","19811024","19811024","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130143","서울신암초등학교","Seoul Shinam Elementary School","서울특별시강동송파교육지원청","05242","서울특별시 강동구 올림픽로93길 33-16","/ 서울신암초등학교 (암사동)","02-3427-0351","http://www.shinam.es.kr","02-3427-0354","남여공학","","N","일반계","","전기","주간","19801025","19801103","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130142","서울신명초등학교","Seoul Sinmyeong Elementary School","서울특별시강동송파교육지원청","05300","서울특별시 강동구 명일로24길 33","/ 서울신명초등학교 (길동)","02-489-4074","http://www.shinmyung.es.kr","02-472-9138","남여공학","","N","일반계","","전기","주간","19820504","19820504","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130136","서울성일초등학교","Seoul Seong-il Elementary School","서울특별시강동송파교육지원청","05396","서울특별시 강동구 성내로15길 33","/ 서울성일초등학교 (성내동)","02-475-4641","http://seongil.sen.es.kr","02-485-4866","남여공학","","N","일반계","","전기","주간","19831006","19831006","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130135","서울성내초등학교","Seoul Seongnae Elementary School","서울특별시강동송파교육지원청","05392","서울특별시 강동구 성내로3길 19","(성내동/ 서울성내초등학교)","02-470-6354","http://seongnae.sen.es.kr","02-471-9163","남여공학","","N","일반계","","전기","주간","19690301","19690327","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130134","서울선사초등학교","Seoul Sunsa Elementary School","서울특별시강동송파교육지원청","05239","서울특별시 강동구 올림픽로 837","/ 서울선사초등학교 (암사동/ 서울선사초등학교)","02-441-3492","http://sunsa.es.kr","02-441-8901","남여공학","","N","일반계","","전기","주간","20010901","20011004","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130133","서울선린초등학교","Seoul Sunrin Elementary School","서울특별시강동송파교육지원청","05367","서울특별시 강동구 진황도로61길 29","/ 서울선린초등학교 (둔촌동)","02-471-9800","http://www.sunrin.es.kr","02-488-6958","남여공학","","N","일반계","","전기","주간","19850701","19851024","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130131","서울상일초등학교","Seoul Sang-il Elementary School","서울특별시강동송파교육지원청","05283","서울특별시 강동구 천호대로 1477","(상일동)","02-428-0348","www.seoulsangil.es.kr/","02-426-1756","남여공학","","N","일반계","","전기","주간","19211002","19211002","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130123","서울묘곡초등학교","Seoul Myogok Elementary School","서울특별시강동송파교육지원청","05232","서울특별시 강동구 동남로79길 46","(고덕동)","02-427-4167","www.myogok.es.kr","02-427-9879","남여공학","","N","일반계","","전기","주간","19850710","19851023","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130122","서울명일초등학교","Seoul Myeong-il Elementary School","서울특별시강동송파교육지원청","05256","서울특별시 강동구 고덕로38길 8","(암사동/ 서울명일초등학교)","02-441-5313","http://www.myeongil.es.kr","02-429-9888","남여공학","","N","일반계","","전기","주간","19800510","19801006","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130121","서울명원초등학교","Seoul Myeongwon Elementary School","서울특별시강동송파교육지원청","05268","서울특별시 강동구 명일로 364","/ 서울명원초등학교 (명일동)","02-428-2433","http://www.myongwon.es.kr","02-428-3163","남여공학","","N","일반계","","전기","주간","19861217","19870422","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130120","서울명덕초등학교","Seoul MyeongDeok Elementary School","서울특별시강동송파교육지원청","05230","서울특별시 강동구 양재대로156길 11","/ 서울명덕초등학교 (고덕동)","02-441-2156","http://myungduk.sen.es.kr","02-441-4298","남여공학","","N","일반계","","전기","주간","19841205","19850503","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130118","서울둔촌초등학교","Seoul Dunchon Elementary School","서울특별시강동송파교육지원청","05409","서울특별시 강동구 양재대로88길 27","/ 서울둔촌초등학교 (둔촌동)","02-475-4879","www.dunchon.es.kr","02-486-5919","남여공학","","N","일반계","","전기","주간","19791220","19800411","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130117","서울대명초등학교","Seoul Daemyeong Elementary School","서울특별시강동송파교육지원청","05271","서울특별시 강동구 상암로 271","(명일동/서울대명초등학교)","02-481-7871","http://www.daemyeong.es.kr","02-481-7876","남여공학","","N","일반계","","전기","주간","19860301","19860506","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130115","서울길동초등학교","Seoul Gildong Elementary School","서울특별시강동송파교육지원청","05344","서울특별시 강동구 양재대로116길 69","/ 서울길동초등학교 (길동)","02-475-5591","http://www.gildong.es.kr","02-483-4136","남여공학","","N","일반계","","전기","주간","19730106","19740607","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130114","서울고일초등학교","Seoul Goil Elementary School","서울특별시강동송파교육지원청","05275","서울특별시 강동구 구천면로93길 20","/ 서울고일초등학교 (상일동)","02-428-9088","http://goil.es.kr","02-428-9085","남여공학","","N","일반계","","전기","주간","19831203","19840506","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130113","서울고명초등학교","Seoul Gomyeong Elementary School","서울특별시강동송파교육지원청","05267","서울특별시 강동구 고덕로46길 53","/ 서울고명초등학교 (명일동)","02-3428-5112","http://www.gomyung.es.kr","02-3428-5117","남여공학","","N","일반계","","전기","주간","19801129","19801129","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130112","서울고덕초등학교","Seoul Goduk Elementary School","서울특별시강동송파교육지원청","05221","서울특별시 강동구 아리수로82길 42","/ 고덕초등학교 (고덕동)","02-427-0525","www.goduk.es.kr","02-427-0185","남여공학","","N","일반계","","전기","주간","19831203","19840511","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130108","서울강일초등학교","Seoul Gangil Elementary School","서울특별시강동송파교육지원청","05213","서울특별시 강동구 아리수로98길 24","/ 서울강일초등학교 (강일동)","02-3426-6472","http://gangil.es.kr","02-3426-6451","남여공학","","N","일반계","","전기","주간","19930720","20090901","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130107","서울강명초등학교","SEOUL GANGMYEONG  ELEMENTARY SCHOOL","서울특별시강동송파교육지원청","05285","서울특별시 강동구 상일로 74-1","(상일동)","02-426-0678","http://gme.es.kr","02-426-0679","남여공학","","N","해당없음","","전기","주간","20110301","20110504","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130106","서울강동초등학교","Seoul Gangdong Elementary School","서울특별시강동송파교육지원청","05322","서울특별시 강동구 상암로14길 77","(천호동/서울강동초등학교)","02-489-3215","http://www.gangdong.es.kr","02-489-3217","남여공학","","N","일반계","","전기","주간","19760818","19770504","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7130105","서울강덕초등학교","Seoul Gangdeok Elementary School","서울특별시강동송파교육지원청","05225","서울특별시 강동구 동남로82길 94-54","(고덕동/ 서울강덕초등학교)","02-426-0871","http://gangdeok.sen.es.kr","02-426-0873","남여공학","","N","일반계","","전기","주간","19861217","20190902","B10","서울특별시교육청","서울특별시","","","","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","미디어사운드과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","베이커리카페과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","비즈니스영어과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","비즈니스중국어과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","사이버정보통신과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","유통정보과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","이-비즈니스과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","정보처리과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","컨벤션경영과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","컨벤션비즈니스과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","컨벤션외식조리과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","컨벤션이벤트과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","관광레저과","20230615"
"고등학교","사립","7011213","서울컨벤션고등학교","SEOUL CONVENTION HIGH SCHOOL","서울특별시교육청","05225","서울특별시 강동구 동남로 964","/ 서울컨벤션고등학교 (고덕동)","02-3427-7400","http://seoul-chs.sen.hs.kr","02-3427-7711","남여공학","특성화고","N","전문계","","전기","주간","19611215","19611215","B10","서울특별시교육청","서울특별시","주간","상업계","공통과정","20230615"
"고등학교","사립","7011179","성덕고등학교","Seongdeok High School","서울특별시교육청","05306","서울특별시 강동구 구천면로 396","(천호동)","02-475-4620","http://ssd.hs.kr","02-3784-6939","남여공학","일반고","N","일반계","","후기","주간","19760601","19770905","B10","서울특별시교육청","서울특별시","주간","상업계","인터넷경영정보과","20230615"
"고등학교","사립","7011179","성덕고등학교","Seongdeok High School","서울특별시교육청","05306","서울특별시 강동구 구천면로 396","(천호동)","02-475-4620","http://ssd.hs.kr","02-3784-6939","남여공학","일반고","N","일반계","","후기","주간","19760601","19770905","B10","서울특별시교육청","서울특별시","주간","상업계","경영정보과","20230615"
"고등학교","사립","7011179","성덕고등학교","Seongdeok High School","서울특별시교육청","05306","서울특별시 강동구 구천면로 396","(천호동)","02-475-4620","http://ssd.hs.kr","02-3784-6939","남여공학","일반고","N","일반계","","후기","주간","19760601","19770905","B10","서울특별시교육청","서울특별시","주간","상업계","디지털정보처리과","20230615"
"고등학교","사립","7011179","성덕고등학교","Seongdeok High School","서울특별시교육청","05306","서울특별시 강동구 구천면로 396","(천호동)","02-475-4620","http://ssd.hs.kr","02-3784-6939","남여공학","일반고","N","일반계","","후기","주간","19760601","19770905","B10","서울특별시교육청","서울특별시","주간","상업계","정보처리과","20230615"
"고등학교","사립","7011179","성덕고등학교","Seongdeok High School","서울특별시교육청","05306","서울특별시 강동구 구천면로 396","(천호동)","02-475-4620","http://ssd.hs.kr","02-3784-6939","남여공학","일반고","N","일반계","","후기","주간","19760601","19770905","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20230615"
"고등학교","사립","7011179","성덕고등학교","Seongdeok High School","서울특별시교육청","05306","서울특별시 강동구 구천면로 396","(천호동)","02-475-4620","http://ssd.hs.kr","02-3784-6939","남여공학","일반고","N","일반계","","후기","주간","19760601","19770905","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20230615"
"고등학교","사립","7011179","성덕고등학교","Seongdeok High School","서울특별시교육청","05306","서울특별시 강동구 구천면로 396","(천호동)","02-475-4620","http://ssd.hs.kr","02-3784-6939","남여공학","일반고","N","일반계","","후기","주간","19760601","19770905","B10","서울특별시교육청","서울특별시","주간","일반계","일반학과","20230615"
"고등학교","사립","7011179","성덕고등학교","Seongdeok High School","서울특별시교육청","05306","서울특별시 강동구 구천면로 396","(천호동)","02-475-4620","http://ssd.hs.kr","02-3784-6939","남여공학","일반고","N","일반계","","후기","주간","19760601","19770905","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20230615"
"고등학교","공립","7010984","선사고등학교","SUNSA HIGH SCHOOL","서울특별시교육청","05237","서울특별시 강동구 고덕로25길 17","/ 선사고등학교 (암사동)","02-426-1749","http://www.sunsa.hs.kr","02-426-1748","남여공학","일반고","N","일반계","","후기","주간","20110301","20110501","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20230615"
"고등학교","공립","7010984","선사고등학교","SUNSA HIGH SCHOOL","서울특별시교육청","05237","서울특별시 강동구 고덕로25길 17","/ 선사고등학교 (암사동)","02-426-1749","http://www.sunsa.hs.kr","02-426-1748","남여공학","일반고","N","일반계","","후기","주간","20110301","20110501","B10","서울특별시교육청","서울특별시","주간","일반계","일반학과","20230615"
"고등학교","공립","7010984","선사고등학교","SUNSA HIGH SCHOOL","서울특별시교육청","05237","서울특별시 강동구 고덕로25길 17","/ 선사고등학교 (암사동)","02-426-1749","http://www.sunsa.hs.kr","02-426-1748","남여공학","일반고","N","일반계","","후기","주간","20110301","20110501","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20230615"
"고등학교","공립","7010984","선사고등학교","SUNSA HIGH SCHOOL","서울특별시교육청","05237","서울특별시 강동구 고덕로25길 17","/ 선사고등학교 (암사동)","02-426-1749","http://www.sunsa.hs.kr","02-426-1748","남여공학","일반고","N","일반계","","후기","주간","20110301","20110501","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20230615"
"고등학교","공립","7010958","강일고등학교","GANGIL HIGH SCHOOL","서울특별시교육청","05213","서울특별시 강동구 아리수로98길 40","(강일동)","02-428-6200","http://www.gang-il.hs.kr","02-428-6810","남여공학","일반고","N","일반계","","후기","주간","20100301","20100404","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20230615"
"고등학교","공립","7010958","강일고등학교","GANGIL HIGH SCHOOL","서울특별시교육청","05213","서울특별시 강동구 아리수로98길 40","(강일동)","02-428-6200","http://www.gang-il.hs.kr","02-428-6810","남여공학","일반고","N","일반계","","후기","주간","20100301","20100404","B10","서울특별시교육청","서울특별시","주간","일반계","일반학과","20230615"
"고등학교","공립","7010958","강일고등학교","GANGIL HIGH SCHOOL","서울특별시교육청","05213","서울특별시 강동구 아리수로98길 40","(강일동)","02-428-6200","http://www.gang-il.hs.kr","02-428-6810","남여공학","일반고","N","일반계","","후기","주간","20100301","20100404","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20230615"
"고등학교","공립","7010958","강일고등학교","GANGIL HIGH SCHOOL","서울특별시교육청","05213","서울특별시 강동구 아리수로98길 40","(강일동)","02-428-6200","http://www.gang-il.hs.kr","02-428-6810","남여공학","일반고","N","일반계","","후기","주간","20100301","20100404","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20230615"
