"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","주야과정","계열명","학과명","적재일시"
"중학교","공립","7091448","청담중학교","Cheongdam Middle School","서울특별시강남서초교육지원청","06010","서울특별시 강남구 압구정로61길 36","(청담동/청담중학교)","02-511-5151","http://www.cheongdam.ms.kr","02-549-9834","남여공학","","N","일반계","","전기","주간","19840301","19840427","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091444","역삼중학교","Yeoksam Middle School","서울특별시강남서초교육지원청","06219","서울특별시 강남구 도곡로43길 10","(역삼동/역삼중학교)","02-558-1501","http://yeoksam.sen.ms.kr","02-563-9770","남여공학","","N","일반계","","전기","주간","19841208","19840406","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091443","언주중학교","Eonju Middle School","서울특별시강남서초교육지원청","06093","서울특별시 강남구 선릉로116길 57","/ 언주중학교","02-514-7174","http://www.eonju.ms.kr","02-514-8335","남여공학","","N","일반계","","전기","주간","19801227","19800501","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091442","언북중학교","Eonbuk Middle School","서울특별시강남서초교육지원청","06050","서울특별시 강남구 도산대로38길 27","(논현동/언북중학교)","02-544-1311","http://eonbuk.sen.ms.kr","02-516-1656","남여공학","","N","일반계","","전기","주간","19820107","19820914","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091440","압구정중학교","Apgujeong Middle School","서울특별시강남서초교육지원청","06003","서울특별시 강남구 압구정로 225","/ 압구정중학교 (압구정동/압구정중학교)","02-543-1393","http://www.apgujeong.ms.kr","02-514-7249","남여공학","","N","일반계","","전기","주간","19830301","19830429","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091439","신사중학교","Sinsa Middle School","서울특별시강남서초교육지원청","06000","서울특별시 강남구 압구정로 123","(압구정동/신사중학교)","02-541-1062","http://sinsa.ms.kr","02-547-6940","남여공학","","N","일반계","","전기","주간","19840301","19840418","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091436","신구중학교","Shingu Middle School","서울특별시강남서초교육지원청","06023","서울특별시 강남구 압구정로36길 17","(신사동/신구중학교)","02-548-5038","http://www.shingu.ms.kr","02-517-0338","남여공학","","N","일반계","","전기","주간","19880202","19880425","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091435","수서중학교","Suseo Middle School","서울특별시강남서초교육지원청","06348","서울특별시 강남구 광평로59길 57","(수서동/수서중학교)","02-451-7092","http://suseo.sen.ms.kr","02-451-7095","남여공학","","N","일반계","","전기","주간","19930430","19930430","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091431","봉은중학교","Bong-eun Middle School","서울특별시강남서초교육지원청","06079","서울특별시 강남구 영동대로128길 59","(삼성동)","02-547-5628","http://www.bongeun.ms.kr/","02-512-3809","남여공학","","N","일반계","","전기","주간","19860129","19860429","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091428","도곡중학교","Dogok Middle School","서울특별시강남서초교육지원청","06273","서울특별시 강남구 언주로57길 31","(도곡동/도곡중학교)","02-3462-5951","http://dogok.sen.ms.kr","02-3461-7393","남여공학","","N","일반계","","전기","주간","19910121","19910423","B10","서울특별시교육청","서울특별시","","","","20230705"
"중학교","공립","7091427","대치중학교","Daechi Middle School","서울특별시강남서초교육지원청","06299","서울특별시 강남구 남부순환로378길 39","(도곡동/대치중학교)","02-572-9781","http://daechi.sen.ms.kr","02-579-7315","남여공학","","N","일반계","","전기","주간","19860129","19860129","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091426","대청중학교","Daecheong Middle School","서울특별시강남서초교육지원청","06289","서울특별시 강남구 양재천로 321","(대치동/ 대청중학교)","02-553-9830","http://daecheong.sen.ms.kr","02-561-6224","남여공학","","N","일반계","","전기","주간","19870506","19870506","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091425","대왕중학교","Daewang Middle School","서울특별시강남서초교육지원청","06362","서울특별시 강남구 광평로20길 7","(수서동/ 대왕중학교)","02-2226-2646","http://www.daewang.ms.kr","02-2226-2640","남여공학","","N","일반계","","전기","주간","19940105","19940506","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091424","대명중학교","Daemyeong Middle School","서울특별시강남서초교육지원청","06183","서울특별시 강남구 역삼로87길 26","(대치동/ 대명중학교)","02-563-3701","http://www.daemyeong.ms.kr","02-565-3404","남여공학","","N","일반계","","전기","주간","19900120","19900501","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091423","구룡중학교","Guryoung Middle School","서울특별시강남서초교육지원청","06318","서울특별시 강남구 선릉로 103","(개포동/구룡중학교)","02-577-3708","http://gury.sen.ms.kr/","02-577-3704","남여공학","","N","일반계","","전기","주간","19881224","19890418","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091421","개포중학교","Gaepo Middle School","서울특별시강남서초교육지원청","06321","서울특별시 강남구 선릉로 9","(개포동/개포중학교)","02-571-1361","http://www.gaepo.ms.kr","02-578-3823","남여공학","","N","일반계","","전기","주간","19821209","19830422","B10","서울특별시교육청","서울특별시","","","","20230615"
"중학교","공립","7091420","개원중학교","Gaewon Middle School","서울특별시강남서초교육지원청","06328","서울특별시 강남구 영동대로 101","/ 개원중학교 (개포동/개원중학교)","02-3411-8321","http://gaewon.sen.ms.kr","02-3411-8329","남여공학","","N","일반계","","전기","주간","19841204","19841204","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091418","서울학동초등학교","Seoul Hakdong Elementary School","서울특별시강남서초교육지원청","06100","서울특별시 강남구 선릉로115길 42","/ 서울학동초등학교 (논현동)","02-546-5185","http://hakdong.sen.es.kr/","02-546-6474","남여공학","","N","일반계","","전기","주간","19790126","19790411","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091417","서울포이초등학교","Seoul Po-i Elementary School","서울특별시강남서초교육지원청","06311","서울특별시 강남구 개포로22길 87","/ 서울포이초등학교 (개포동/포이초등학교)","02-578-7334","http://poi.sen.es.kr","02-6009-5310","남여공학","","N","일반계","","전기","주간","19901024","19901024","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091416","서울청담초등학교","Seoul Cheongdam Elementary School","서울특별시강남서초교육지원청","06010","서울특별시 강남구 압구정로71길 9","(청담동/청담초등학교)","02-542-3779","http://www.cheongdam.es.kr","02-3446-7080","남여공학","","N","일반계","","전기","주간","19800301","19800404","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091414","서울일원초등학교","Seoul Ilwon Elementary School","서울특별시강남서초교육지원청","06345","서울특별시 강남구 영동대로4길 20","(일원동/일원초등학교)","02-445-8815","www.ilwon.es.kr","02-445-6306","남여공학","","N","일반계","","전기","주간","19841010","19841010","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091409","서울왕북초등학교","Seoul Wangbuk Elementary School","서울특별시강남서초교육지원청","06353","서울특별시 강남구 광평로31길 74","(수서동/왕북초등학교)","02-451-5073","http://www.wangbuk.es.kr","02-459-0009","남여공학","","N","일반계","","전기","주간","19631031","19631031","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091408","서울영희초등학교","Seoul Younghee Elementary School","서울특별시강남서초교육지원청","06338","서울특별시 강남구 일원로 21","(일원동/영희초등학교)","02-2226-6016","http://www.younghee.es.kr","02-3411-3133","남여공학","","N","일반계","","전기","주간","19461001","19461001","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091407","서울역삼초등학교","Seoul Yeoksam Elementary School","서울특별시강남서초교육지원청","06251","서울특별시 강남구 강남대로66길 21","(역삼동/역삼초등학교)","02-563-9168","www.yeoksam.es.kr","02-563-9169","남여공학","","N","일반계","","전기","주간","19780721","19790927","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091406","서울언주초등학교","Seoul Eonju Elementary School","서울특별시강남서초교육지원청","06268","서울특별시 강남구 남부순환로363길 19","(도곡동/언주초등학교)","02-3462-5285","http://eonju.sen.es.kr/","02-3462-3148","남여공학","","N","일반계","","전기","주간","19270916","19271008","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091405","서울언북초등학교","Seoul Eonbuk Elementary School","서울특별시강남서초교육지원청","06066","서울특별시 강남구 삼성로135길 42","(청담동/언북초등학교)","02-514-5981","http://www.eonbuk.es.kr","02-514-5984","남여공학","","N","일반계","","전기","주간","19450401","19450401","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091403","서울양전초등학교","Seoul Yangjeon Elementary School","서울특별시강남서초교육지원청","06328","서울특별시 강남구 개포로 513","/ 서울양전초등학교","02-3411-8982","http://yangjeon.es.kr/","02-3411-8986","남여공학","","N","일반계","","전기","주간","19881221","19890506","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091401","서울압구정초등학교","Seoul Apgujeong Elementary School","서울특별시강남서초교육지원청","06004","서울특별시 강남구 압구정로39길 29","(압구정동/압구정초등학교)","02-3446-9646","http://www.apgujeong.es.kr/","02-3446-9643","남여공학","","N","일반계","","전기","주간","19760820","19770504","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091398","서울신구초등학교","Seoul Shingu Elementary School","서울특별시강남서초교육지원청","06029","서울특별시 강남구 압구정로18길 28","(신사동/신구초등학교)","02-549-6815","http://www.shingu.es.kr","02-549-4393","남여공학","","N","일반계","","전기","주간","19811103","19811103","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091397","서울수서초등학교","Seoul Suseo Elementary School","서울특별시강남서초교육지원청","06348","서울특별시 강남구 광평로51길 46","(수서동/수서초등학교)","02-459-1334","http://www.suseo.es.kr","02-459-1410","남여공학","","N","일반계","","전기","주간","19920715","19920715","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091391","서울삼릉초등학교","Seoul Samreung Elementary School","서울특별시강남서초교육지원청","06097","서울특별시 강남구 봉은사로63길 22","(삼성동/삼릉초등학교)","02-545-4502","http://srng.sen.es.kr","02-514-4476","남여공학","","N","일반계","","전기","주간","19850429","19850429","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091390","서울봉은초등학교","Seoul Bong-eun Elementary School","서울특별시강남서초교육지원청","06078","서울특별시 강남구 학동로 610","(삼성동/봉은초등학교)","02-540-2892","www.bongeun.es.kr","02-545-2697","남여공학","","N","일반계","","전기","주간","19820407","19820407","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091383","서울도성초등학교","Seoul Doseong Elementary School","서울특별시강남서초교육지원청","06213","서울특별시 강남구 역삼로 313","(역삼동/도성초등학교)","02-567-0039","http://seouldoseong.sen.es.kr","02-567-0204","남여공학","","N","일반계","","전기","주간","19810613","19810930","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091382","서울도곡초등학교","Seoul Dogok Elementary School","서울특별시강남서초교육지원청","06205","서울특별시 강남구 선릉로64길 33","(대치동/ 도곡초등학교)","02-580-4500","http://dogok.es.kr","02-539-8454","남여공학","","N","일반계","","전기","주간","19740901","19750312","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091381","서울대현초등학교","Seoul Daehyun Elementary School","서울특별시강남서초교육지원청","06187","서울특별시 강남구 역삼로98길 16","(대치동/대현초등학교)","02-553-6922","http://daehyun.sen.es.kr","02-563-1875","남여공학","","N","일반계","","전기","주간","19841205","19850508","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091380","서울대치초등학교","Seoul Daechi Elementary School","서울특별시강남서초교육지원청","06291","서울특별시 강남구 양재천로 363","(대치동/ 대치초등학교)","02-555-2455","http://daechi.sen.es.kr/","02-555-2485","남여공학","","N","일반계","","전기","주간","19840509","19840509","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091379","서울대청초등학교","Seoul Daecheong Elementary School","서울특별시강남서초교육지원청","06341","서울특별시 강남구 양재대로55길 28","/ 서울대청초등학교 (일원동)","02-459-2152","http://www.daecheong.es.kr","02-459-7918","남여공학","","N","일반계","","전기","주간","19930227","19930227","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091378","서울대진초등학교","Seoul Daejin Elementary School","서울특별시강남서초교육지원청","06334","서울특별시 강남구 개포로109길 74","/ 서울대진초등학교 (개포동)","02-3412-0472","http://seouldaejin.sen.es.kr","02-3412-0478","남여공학","","N","일반계","","전기","주간","19920715","19921026","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091377","서울대왕초등학교","Seoul Daewang Elementary School","서울특별시강남서초교육지원청","06365","서울특별시 강남구 헌릉로618길 8","(세곡동/대왕초등학교)","02-3412-0122","http://daewang.sen.es.kr","02-3412-0126","남여공학","","N","일반계","","전기","주간","19321125","19330501","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091376","서울대모초등학교","Seoul Daemo Elementary School","서울특별시강남서초교육지원청","06363","서울특별시 강남구 광평로20길 27","/ 대모초등학교 (일원동/대모초등학교)","02-2226-3715","daemo.sen.es.kr","02-2226-3750","남여공학","","N","일반계","","전기","주간","19940805","19941014","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091375","서울대도초등학교","Seoul Daedo Elementary School","서울특별시강남서초교육지원청","06277","서울특별시 강남구 선릉로 209","(도곡동/ 서울대도초등학교)","02-3463-5377","http://www.s-daedo.es.kr","02-3462-2507","남여공학","","N","일반계","","전기","주간","19790327","19800327","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091374","서울대곡초등학교","Seoul Daegok Elementary School","서울특별시강남서초교육지원청","06288","서울특별시 강남구 남부순환로 3022","/ 서울대곡초등학교 (대치동/대곡초등학교)","02-565-1942","http://seouldaegok.es.kr","02-565-1947","남여공학","","N","일반계","","전기","주간","19810909","19820402","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091373","서울논현초등학교","Seoul Nonhyeon Elementary School","서울특별시강남서초교육지원청","06119","서울특별시 강남구 강남대로120길 33","(논현동/논현초등학교)","02-514-6636","http://nonhyun.sen.es.kr","02-514-7072","남여공학","","N","일반계","","전기","주간","19721123","19721123","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091372","서울구룡초등학교","Seoul Guryong Elementary School","서울특별시강남서초교육지원청","06305","서울특별시 강남구 개포로 263","(개포동/구룡초등학교)","02-573-5017","http://www.kuryong.es.kr","02-575-4237","남여공학","","N","일반계","","전기","주간","19831130","19850506","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091371","서울개포초등학교","Seoul Gaepo Elementary School","서울특별시강남서초교육지원청","06331","서울특별시 강남구 삼성로4길 30","(개포동/ 개포초등학교)","02-6952-4092","https://gaepo.sen.es.kr/","02-6952-4903","남여공학","","N","일반계","","전기","주간","19830510","19830510","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091370","서울개일초등학교","Seoul Gaeil Elementary School","서울특별시강남서초교육지원청","06323","서울특별시 강남구 개포로 401","/ 개일초등학교 (개포동/개일초등학교)","02-571-8320","http://www.gaeil.es.kr","02-571-8325","남여공학","","N","일반계","","전기","주간","19871117","19871117","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7091369","서울개원초등학교","Seoul Gaewon Elementary School","서울특별시강남서초교육지원청","06321","서울특별시 강남구 선릉로 29","(개포동/개원초등학교)","02-574-3587","http://www.gaewon.es.kr","02-571-1590","남여공학","","N","일반계","","전기","주간","19820920","19820920","B10","서울특별시교육청","서울특별시","","","","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","컴퓨터전기과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","화공과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","게임콘텐츠과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","공통","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","사물인터넷소프트웨어과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","시스템분석화학과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","인공지능소프트웨어과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","전기과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","전자기계과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","조명디스플레이과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","조명신소재과","20230615"
"고등학교","사립","7011489","단국대학교부속소프트웨어고등학교","Dankook University Software High School","서울특별시교육청","06278","서울특별시 강남구 도곡로64길 21","(대치동 1013)","02-2116-0115","http://dankook.sen.hs.kr","02-2116-0176","남","특성화고","N","전문계","","전기","주간","19410525","19501103","B10","서울특별시교육청","서울특별시","주간","공업계","조명제어과","20230615"
"고등학교","사립","7011457","풍문고등학교","Poongmoon High School","서울특별시교육청","06373","서울특별시 강남구 자곡로 152","(자곡동)","02-3451-8800","http://poongmoon.sen.hs.kr","02-732-4536","남여공학","일반고","N","일반계","","후기","주간","19440410","19440410","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정(여)","20230615"
"고등학교","사립","7011457","풍문고등학교","Poongmoon High School","서울특별시교육청","06373","서울특별시 강남구 자곡로 152","(자곡동)","02-3451-8800","http://poongmoon.sen.hs.kr","02-732-4536","남여공학","일반고","N","일반계","","후기","주간","19440410","19440410","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정(여)","20230615"
"고등학교","사립","7011457","풍문고등학교","Poongmoon High School","서울특별시교육청","06373","서울특별시 강남구 자곡로 152","(자곡동)","02-3451-8800","http://poongmoon.sen.hs.kr","02-732-4536","남여공학","일반고","N","일반계","","후기","주간","19440410","19440410","B10","서울특별시교육청","서울특별시","주간","일반계","일반학과","20230615"
"고등학교","사립","7011457","풍문고등학교","Poongmoon High School","서울특별시교육청","06373","서울특별시 강남구 자곡로 152","(자곡동)","02-3451-8800","http://poongmoon.sen.hs.kr","02-732-4536","남여공학","일반고","N","일반계","","후기","주간","19440410","19440410","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정(여)","20230615"
"고등학교","공립","7010917","압구정고등학교","Apgujeong High School","서울특별시교육청","06003","서울특별시 강남구 압구정로39길 20","/ 압구정고등학교 (압구정동)","02-549-0213","http://apgujeong.sen.hs.kr","02-515-8610","남여공학","일반고","N","일반계","","후기","주간","19861217","19870506","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20230615"
"고등학교","공립","7010917","압구정고등학교","Apgujeong High School","서울특별시교육청","06003","서울특별시 강남구 압구정로39길 20","/ 압구정고등학교 (압구정동)","02-549-0213","http://apgujeong.sen.hs.kr","02-515-8610","남여공학","일반고","N","일반계","","후기","주간","19861217","19870506","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20230615"
"고등학교","공립","7010917","압구정고등학교","Apgujeong High School","서울특별시교육청","06003","서울특별시 강남구 압구정로39길 20","/ 압구정고등학교 (압구정동)","02-549-0213","http://apgujeong.sen.hs.kr","02-515-8610","남여공학","일반고","N","일반계","","후기","주간","19861217","19870506","B10","서울특별시교육청","서울특별시","주간","일반계","일반학과","20230615"
"고등학교","공립","7010917","압구정고등학교","Apgujeong High School","서울특별시교육청","06003","서울특별시 강남구 압구정로39길 20","/ 압구정고등학교 (압구정동)","02-549-0213","http://apgujeong.sen.hs.kr","02-515-8610","남여공학","일반고","N","일반계","","후기","주간","19861217","19870506","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20230615"
"외국인학교","사립","7010847","한국외국인학교","Korea International Shcool","서울특별시교육청","06324","서울특별시 강남구 개포로 408","(개포동)","02-3496-0510","http://kisseoul.org/","02-578-6680","남","","N","해당없음","","전기","주간","19990801","19990801","B10","서울특별시교육청","서울특별시","","","","20230615"
"고등학교","사립","7010740","대진디자인고등학교","Daejin Design High School","서울특별시교육청","06352","서울특별시 강남구 광평로39길 93","(수서동/대진디자인고등학교)","02-2226-8418","http://www.daejindesign.hs.kr","02-2226-4863","남여공학","특성화고","N","전문계","","전기","주간","19940325","19950302","B10","서울특별시교육청","서울특별시","주간","특성화","소프트웨어콘텐츠과","20230615"
"고등학교","사립","7010740","대진디자인고등학교","Daejin Design High School","서울특별시교육청","06352","서울특별시 강남구 광평로39길 93","(수서동/대진디자인고등학교)","02-2226-8418","http://www.daejindesign.hs.kr","02-2226-4863","남여공학","특성화고","N","전문계","","전기","주간","19940325","19950302","B10","서울특별시교육청","서울특별시","주간","특성화","메타버스디자인과","20230615"
