"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","주야과정","계열명","학과명","적재일시"
"초등학교","공립","7061079","서울재동초등학교","Seoul Jaedong Elementary School","서울특별시중부교육지원청","03056","서울특별시 종로구 북촌로4길 7","/ 서울재동초등학교 (가회동)","02-763-1812","http://jaedong.sen.es.kr","02-765-9421","남여공학","","N","일반계","","전기","주간","18950830","18950930","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7061070","서울세검정초등학교","Seoul Segumjung Elementary School","서울특별시중부교육지원청","03014","서울특별시 종로구 세검정로9길 1","(신영동/서울세검정초등학교)","02-379-3004","http://www.segumjung.es.kr","02-394-9379","남여공학","","N","일반계","","전기","주간","19481124","19481124","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7061065","서울명신초등학교","Seoul Myungshin Elementary School","서울특별시중부교육지원청","03093","서울특별시 종로구 낙산길 250","(창신동)","02-766-1415","http://www.myungshin.es.kr","02-747-0751","남여공학","","N","일반계","","전기","주간","19711006","19711006","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7061064","서울매동초등학교","Seoul Maedong Elementary School","서울특별시중부교육지원청","03027","서울특별시 종로구 사직로9길 19","/ 서울매동초등학교 (필운동)","02-737-4263","www.maedong.es.kr","02-723-5483","남여공학","","N","일반계","","전기","주간","18951115","18951115","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7061063","서울독립문초등학교","Seoul Dongnimmun Elementary School","서울특별시중부교육지원청","03025","서울특별시 종로구 통일로12길 23","(무악동)","02-737-4684","http://www.dnm.es.kr","02-723-4360","남여공학","","N","일반계","","전기","주간","19570928","19570928","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","공립","7061058","서울교동초등학교","Seoul Kyodong Elementary School","서울특별시중부교육지원청","03132","서울특별시 종로구 삼일대로 446","(경운동)","02-765-2884","http://kyodong.sen.es.kr","02-765-9876","남여공학","","N","일반계","","전기","주간","18940918","18940918","B10","서울특별시교육청","서울특별시","","","","20230615"
"초등학교","사립","7061056","상명대학교사범대학부속초등학교","Attached Elementary School College Of Education Sangmyung University","서울특별시중부교육지원청","03015","서울특별시 종로구 홍지문2길 1","(홍지동/ 상명초등학교)","02-379-8033","http://sangmyung-ae.sen.es.kr","02-379-2057","남여공학","","N","일반계","","전기","주간","19660312","19660517","B10","서울특별시교육청","서울특별시","","","","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","컴퓨터그래픽디자인과","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","뮤지컬연기과","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","사이버정보통신과","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","상업경영과","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","서비스마케팅과","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","외식베이커리과","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","유통경영과","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","정보처리과","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","공통과정","20230615"
"고등학교","사립","7011491","서일문화예술고등학교","SEOIL CULTURE  ARTS HIGH SCHOOLl","서울특별시교육청","03094","서울특별시 종로구 지봉로17길 49","(창신동)","02-763-5863","http://seoil.sen.hs.kr","02-765-8573","남여공학","특성화고","N","전문계","","전기","주간","19661208","19690715","B10","서울특별시교육청","서울특별시","주간","상업계","도제과","20230615"
"각종학교(고)","공립","7011320","서울다솜관광고등학교","Seoul Dasom Tourism High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 30","(숭인동)","02-6743-0501","http://sds.sen.hs.kr","02-2556-2261","남여공학","특성화고","N","일반계","","전기","주간","20120301","20120301","B10","서울특별시교육청","서울특별시","주간","통합계","관광콘텐츠과","20230627"
"각종학교(고)","공립","7011320","서울다솜관광고등학교","Seoul Dasom Tourism High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 30","(숭인동)","02-6743-0501","http://sds.sen.hs.kr","02-2556-2261","남여공학","특성화고","N","일반계","","전기","주간","20120301","20120301","B10","서울특별시교육청","서울특별시","주간","통합계","관광서비스과","20230627"
"각종학교(고)","공립","7011320","서울다솜관광고등학교","Seoul Dasom Tourism High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 30","(숭인동)","02-6743-0501","http://sds.sen.hs.kr","02-2556-2261","남여공학","특성화고","N","일반계","","전기","주간","20120301","20120301","B10","서울특별시교육청","서울특별시","주간","통합계","호텔관광과","20230627"
"각종학교(고)","공립","7011320","서울다솜관광고등학교","Seoul Dasom Tourism High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 30","(숭인동)","02-6743-0501","http://sds.sen.hs.kr","02-2556-2261","남여공학","특성화고","N","일반계","","전기","주간","20120301","20120301","B10","서울특별시교육청","서울특별시","주간","통합계","컴퓨터미디어과","20230627"
"각종학교(고)","공립","7011310","오디세이학교","Odyssey School","서울특별시교육청","03114","서울특별시 종로구 종로58길 30","(숭인동)","02-2256-4120","http://odyssey.hs.kr","02-2256-6741","남여공학","일반고","N","해당없음","","전기","주간","20150526","20150526","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20230627"
"각종학교(고)","공립","7011310","오디세이학교","Odyssey School","서울특별시교육청","03114","서울특별시 종로구 종로58길 30","(숭인동)","02-2256-4120","http://odyssey.hs.kr","02-2256-6741","남여공학","일반고","N","해당없음","","전기","주간","20150526","20150526","B10","서울특별시교육청","서울특별시","주간","일반계","일반학과","20230627"
"평생학교(중)-2년6학기","사립","7011143","학력인정 진형중학교(2년제)","Jinhyung Middle School","서울특별시교육청","03115","서울특별시 종로구 종로 386","(숭인동/ 진형빌딩)","02-2235-0001","http://jh.ac.kr","02-2235-0622","남여공학","","N","일반계","","전후기","주야간","20051213","20051213","B10","서울특별시교육청","서울특별시","","","","20230629"
"평생학교(고)-2년6학기","사립","7011142","학력인정 진형고등학교(2년제)","Jinhyung High School","서울특별시교육청","03115","서울특별시 종로구 종로 386","(숭인동/ 진형빌딩)","02-2235-0001","http://jh.ac.kr","02-2235-0013","남여공학","일반고","N","일반계","","전후기","주야간","20051213","20051213","B10","서울특별시교육청","서울특별시","야간","일반계","일반학과","20230629"
"평생학교(고)-2년6학기","사립","7011142","학력인정 진형고등학교(2년제)","Jinhyung High School","서울특별시교육청","03115","서울특별시 종로구 종로 386","(숭인동/ 진형빌딩)","02-2235-0001","http://jh.ac.kr","02-2235-0013","남여공학","일반고","N","일반계","","전후기","주야간","20051213","20051213","B10","서울특별시교육청","서울특별시","주간","일반계","일반학과","20230629"
"특수학교","사립","7010858","수도사랑의학교","Sudo Loveing School","서울특별시교육청","03028","서울특별시 종로구 사직로7길 17","/ 수도사랑의학교 (사직동)","02-739-9868","http://sudolove.sen.sc.kr","02-737-1217","남여공학","","N","해당없음","","전기","주간","19980126","19981017","B10","서울특별시교육청","서울특별시","","","","20230627"
"외국인학교","사립","7010852","하비에르국제학교","","서울특별시교육청","03000","서울특별시 종로구 비봉길 23","(구기동)","02-396-7688","http://www.xavier.sc.kr/","02-396-7689","남여공학","","N","해당없음","","전기","주간","20020302","20020302","B10","서울특별시교육청","서울특별시","","","","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","국제금융세무과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","e-비지니스과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","경영정보과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","공통과정","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","관세무역과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","금속과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","금형설계과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","기계과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","비서과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","사무자동화과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","사이버정보통신과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","사이버통신과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","상업과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","상업디자인과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","섬유과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","세무정보과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","세무행정과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","세무회계과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","시각디자인과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","영어과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","인문사회과정","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","인터넷정보과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","자연과정","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","전기과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","전자계산과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","전자상거래과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","정보처리과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","체육과","20230615"
"고등학교","사립","7010833","대동세무고등학교","Daedong Taxation High School","서울특별시교육청","03057","서울특별시 종로구 계동길 84-10","(계동)","02-763-1631","http://daedong.sen.hs.kr","02-763-1632","남여공학","특성화고","N","전문계","","전기","주간","19250418","19250418","B10","서울특별시교육청","서울특별시","주간","특성화","항공과","20230615"
"고등학교","공립","7010817","서울국제고등학교","Seoul Global High School","서울특별시교육청","03066","서울특별시 종로구 성균관로13길 40","/ 서울국제고 (명륜1가)","02-743-9385","http://sghs.sen.hs.kr","02-743-9409","남여공학","특목고","N","일반계","국제계열","전기","주간","20070719","20080507","B10","서울특별시교육청","서울특별시","주간","국제계","국제계열","20230615"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","CAD-CAM과","20230627"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","DIY공방과","20230627"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","가구제작과","20230627"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","건축디자인과","20230627"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","건축설계과","20230627"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","건축인테리어과","20230627"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","스포츠문화(골프산업)과","20230627"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","스마트IT과","20230627"
"각종학교(고)","공립","7010567","종로산업정보학교","Jongno Polytechnic High School","서울특별시교육청","03114","서울특별시 종로구 종로58길 28","(숭인동, 종로산업정보학교)","02-2237-0465","http://jongno.sen.hs.kr","02-2238-0598","남여공학","특성화고","N","전문계","","전기","주간","19901110","19901110","B10","서울특별시교육청","서울특별시","주간","통합계","비주얼아트디자인과","20230627"
